id,fecha,usuario,texto,tema,sentimiento,likes,reposts
412,2022-02-02,user_24114,La relación entre la inteligencia artificial y nuestra autonomía se está volviendo difusa. ¿Hasta qué punto delegamos decisiones importantes sin darnos cuenta? Antes los proyectos de vida eran a largo plazo; hoy parece que nuestra identidad cambia tan rápido como las tendencias en TikTok.,Cultura de lo efímero y proyectos de vida,positivo,13515,599
425,2022-04-28,user_17560,A veces siento que la presión de mostrar una vida perfecta en redes sociales nos roba la oportunidad de ser auténticos. La Generación Z vive entre expectativas irreales y una búsqueda constante de validación. Los algoritmos parecen conocer mis gustos mejor que yo mismo. Es inquietante pensar si realmente sigo mis propias decisiones o si son las plataformas quienes moldean mi comportamiento.,Generación Z y crisis de sentido,negativo,7705,4440
429,2022-10-09,user_94142,"Cada vez que una app me recomienda qué ver o qué comprar, siento que renuncio un poco más a mi libertad de elección. La IA puede predecir nuestras emociones con una precisión inquietante. ¿Qué queda entonces de nuestra espontaneidad?",Generación Z y crisis de sentido,positivo,16389,1010
432,2022-10-26,user_77187,¿Seguimos siendo sujetos libres si los algoritmos determinan qué contenido vemos y qué contenido nunca nos aparece? La presión por ser productivo todo el tiempo está quemando a una generación entera. No todo en la vida debe ser rendimiento.,Cultura de lo efímero y proyectos de vida,positivo,233,2578
435,2023-06-18,user_95863,Estamos tan acostumbrados a la recompensa instantánea que cualquier proyecto que requiera paciencia nos parece imposible. No sé si la tecnología nos está liberando del esfuerzo o si nos está convirtiendo en espectadores pasivos de nuestra propia vida.,Cultura de lo efímero y proyectos de vida,positivo,7394,4878
436,2023-10-03,user_92969,"No sé si la tecnología nos está liberando del esfuerzo o si nos está convirtiendo en espectadores pasivos de nuestra propia vida. Con tanta información, el desafío ya no es aprender, sino filtrar. El exceso de conocimiento puede ser una forma moderna de confusión.",IA y pérdida de autonomía humana,negativo,19293,4812
437,2023-06-11,user_7822,"¿Seguimos siendo sujetos libres si los algoritmos determinan qué contenido vemos y qué contenido nunca nos aparece? Cada vez que una app me recomienda qué ver o qué comprar, siento que renuncio un poco más a mi libertad de elección.",IA y pérdida de autonomía humana,negativo,5652,3244
438,2023-03-31,user_87223,"¿Seguimos siendo sujetos libres si los algoritmos determinan qué contenido vemos y qué contenido nunca nos aparece? La Generación Z enfrenta un dilema existencial: querer cambiar el mundo, pero estar atrapada en dinámicas de inmediatez y consumo constante.",Cultura de lo efímero y proyectos de vida,positivo,7228,4865
441,2023-04-29,user_92074,La relación entre la inteligencia artificial y nuestra autonomía se está volviendo difusa. ¿Hasta qué punto delegamos decisiones importantes sin darnos cuenta? La IA puede predecir nuestras emociones con una precisión inquietante. ¿Qué queda entonces de nuestra espontaneidad?,IA y pérdida de autonomía humana,positivo,7454,217
443,2023-05-25,user_79326,"Con tanta información, el desafío ya no es aprender, sino filtrar. El exceso de conocimiento puede ser una forma moderna de confusión. La Generación Z ha heredado un mundo acelerado, caótico y saturado. Buscar sentido en medio de ese ruido es un acto filosófico profundo.",IA y pérdida de autonomía humana,positivo,6223,3806
445,2024-05-14,user_93700,"Cada vez que una app me recomienda qué ver o qué comprar, siento que renuncio un poco más a mi libertad de elección. No sé si la tecnología nos está liberando del esfuerzo o si nos está convirtiendo en espectadores pasivos de nuestra propia vida.",Generación Z y crisis de sentido,negativo,13392,596
452,2022-10-24,user_5401,No sé si la tecnología nos está liberando del esfuerzo o si nos está convirtiendo en espectadores pasivos de nuestra propia vida. ¿Seguimos siendo sujetos libres si los algoritmos determinan qué contenido vemos y qué contenido nunca nos aparece?,Generación Z y crisis de sentido,negativo,9535,1358
453,2024-01-26,user_7387,"La Generación Z enfrenta un dilema existencial: querer cambiar el mundo, pero estar atrapada en dinámicas de inmediatez y consumo constante. Los vínculos afectivos hoy son más frágiles que nunca. La inmediatez también afecta las relaciones humanas.",IA y pérdida de autonomía humana,neutral,3209,2348
458,2022-03-07,user_18585,Los vínculos afectivos hoy son más frágiles que nunca. La inmediatez también afecta las relaciones humanas. No sé si la tecnología nos está liberando del esfuerzo o si nos está convirtiendo en espectadores pasivos de nuestra propia vida.,IA y pérdida de autonomía humana,negativo,4747,720
460,2024-03-18,user_8130,"¿Seguimos siendo sujetos libres si los algoritmos determinan qué contenido vemos y qué contenido nunca nos aparece? La identidad en línea se construye y se desmonta como si fuera un proyecto temporal. Nada parece sólido, ni siquiera la idea de quién somos.",Cultura de lo efímero y proyectos de vida,negativo,2821,2086
474,2022-06-12,user_93137,"Muchos jóvenes sienten que el futuro es incierto, no por falta de oportunidades, sino por exceso de opciones que terminan paralizando. No sé si la tecnología nos está liberando del esfuerzo o si nos está convirtiendo en espectadores pasivos de nuestra propia vida.",Generación Z y crisis de sentido,positivo,33,4066
483,2023-01-14,user_4495,"La Generación Z ha heredado un mundo acelerado, caótico y saturado. Buscar sentido en medio de ese ruido es un acto filosófico profundo. Muchos jóvenes sienten que el futuro es incierto, no por falta de oportunidades, sino por exceso de opciones que terminan paralizando.",Cultura de lo efímero y proyectos de vida,neutral,4441,3019
485,2024-06-19,user_40715,El ruido constante de las redes sociales hace difícil encontrar silencio interior. ¿Cómo pensar profundamente en medio de tantas distracciones? A veces siento que la presión de mostrar una vida perfecta en redes sociales nos roba la oportunidad de ser auténticos. La Generación Z vive entre expectativas irreales y una búsqueda constante de validación.,IA y pérdida de autonomía humana,neutral,18760,1497
486,2023-10-23,user_22909,"La Generación Z enfrenta un dilema existencial: querer cambiar el mundo, pero estar atrapada en dinámicas de inmediatez y consumo constante. Cada vez que una app me recomienda qué ver o qué comprar, siento que renuncio un poco más a mi libertad de elección.",IA y pérdida de autonomía humana,negativo,2547,1368
500,2022-10-07,user_66533,"La cultura actual parece obsesionada con lo nuevo y lo inmediato, dejando poco espacio para la reflexión o el compromiso duradero. Estamos tan acostumbrados a la recompensa instantánea que cualquier proyecto que requiera paciencia nos parece imposible.",Generación Z y crisis de sentido,neutral,17856,4898
503,2022-11-19,user_98856,"Cada vez que una app me recomienda qué ver o qué comprar, siento que renuncio un poco más a mi libertad de elección. El ruido constante de las redes sociales hace difícil encontrar silencio interior. ¿Cómo pensar profundamente en medio de tantas distracciones?",Cultura de lo efímero y proyectos de vida,positivo,8808,4444
516,2022-04-05,user_84973,El ruido constante de las redes sociales hace difícil encontrar silencio interior. ¿Cómo pensar profundamente en medio de tantas distracciones? No sé si la tecnología nos está liberando del esfuerzo o si nos está convirtiendo en espectadores pasivos de nuestra propia vida.,Generación Z y crisis de sentido,positivo,14629,2339
520,2022-03-25,user_46902,"Con tanta información, el desafío ya no es aprender, sino filtrar. El exceso de conocimiento puede ser una forma moderna de confusión. Antes los proyectos de vida eran a largo plazo; hoy parece que nuestra identidad cambia tan rápido como las tendencias en TikTok.",Generación Z y crisis de sentido,neutral,4028,4796
528,2023-04-02,user_46422,"La Generación Z ha heredado un mundo acelerado, caótico y saturado. Buscar sentido en medio de ese ruido es un acto filosófico profundo. La cultura actual parece obsesionada con lo nuevo y lo inmediato, dejando poco espacio para la reflexión o el compromiso duradero.",Cultura de lo efímero y proyectos de vida,neutral,18531,4856
533,2022-02-23,user_52727,La presión por ser productivo todo el tiempo está quemando a una generación entera. No todo en la vida debe ser rendimiento. ¿Seguimos siendo sujetos libres si los algoritmos determinan qué contenido vemos y qué contenido nunca nos aparece?,Generación Z y crisis de sentido,positivo,13882,314
546,2023-11-16,user_84923,"Los algoritmos parecen conocer mis gustos mejor que yo mismo. Es inquietante pensar si realmente sigo mis propias decisiones o si son las plataformas quienes moldean mi comportamiento. La cultura actual parece obsesionada con lo nuevo y lo inmediato, dejando poco espacio para la reflexión o el compromiso duradero.",Cultura de lo efímero y proyectos de vida,neutral,19223,1536
548,2023-09-09,user_51407,"La Generación Z enfrenta un dilema existencial: querer cambiar el mundo, pero estar atrapada en dinámicas de inmediatez y consumo constante. Todo se mueve tan rápido que incluso los recuerdos parecen caducar. La cultura de lo efímero borra cualquier intento de construir algo que perdure.",Generación Z y crisis de sentido,positivo,18422,3549
549,2022-10-02,user_45123,La relación entre la inteligencia artificial y nuestra autonomía se está volviendo difusa. ¿Hasta qué punto delegamos decisiones importantes sin darnos cuenta? Estamos tan acostumbrados a la recompensa instantánea que cualquier proyecto que requiera paciencia nos parece imposible.,Cultura de lo efímero y proyectos de vida,negativo,5427,26
554,2022-08-28,user_38304,Estamos tan acostumbrados a la recompensa instantánea que cualquier proyecto que requiera paciencia nos parece imposible. ¿Seguimos siendo sujetos libres si los algoritmos determinan qué contenido vemos y qué contenido nunca nos aparece?,Generación Z y crisis de sentido,positivo,14492,4570
556,2022-09-06,user_17981,¿Seguimos siendo sujetos libres si los algoritmos determinan qué contenido vemos y qué contenido nunca nos aparece? Antes los proyectos de vida eran a largo plazo; hoy parece que nuestra identidad cambia tan rápido como las tendencias en TikTok.,Cultura de lo efímero y proyectos de vida,neutral,18303,2257
563,2024-02-15,user_41622,"La identidad en línea se construye y se desmonta como si fuera un proyecto temporal. Nada parece sólido, ni siquiera la idea de quién somos. La Generación Z enfrenta un dilema existencial: querer cambiar el mundo, pero estar atrapada en dinámicas de inmediatez y consumo constante.",Generación Z y crisis de sentido,negativo,8016,1166
577,2024-03-23,user_63460,"Cada vez que una app me recomienda qué ver o qué comprar, siento que renuncio un poco más a mi libertad de elección. Muchos jóvenes tienen una sensación de vacío difícil de explicar. Vivimos en un mundo hiperconectado, pero paradójicamente, cada día nos sentimos más solos.",Generación Z y crisis de sentido,positivo,11154,2638
